game,avg_count,avg_reward,avg_jabuka,vrijeme
3680,194.93283907162782,0.10560324961049906,21.141946901467886,32.35213327407837
3681,195.59351068091155,0.10550507152052434,21.19052743245321,35.487051010131836
3682,196.45757557410244,0.10530108463510633,21.228622158128676,38.31063413619995
3683,197.4029998183614,0.10514154457913327,21.28633593654739,38.88404321670532
3684,196.14896982017777,0.10520124024445304,21.163472577181913,9.61167287826538
3685,195.157480121976,0.10538634124407037,21.081837851410093,13.69330906867981
3686,194.69590532075625,0.10560764561686456,21.07101947289599,19.89291548728943
3687,195.53894626754868,0.1055909956839934,21.16030927816703,37.97186756134033
3688,195.3235568048732,0.1057419822788776,21.16870618538536,23.146697521209717
3689,194.91032123682444,0.10572352349504986,21.127019123531507,20.563433170318604
3690,193.2312180244562,0.10577739937121047,20.955748932296192,3.79193115234375
3691,193.48890584421164,0.1059068399893705,21.01619144297323,29.5607271194458
3692,193.76401678576954,0.10615998878404694,21.1060295285435,29.530845403671265
3693,194.43637661791186,0.10617118583107236,21.184969233258062,35.07527446746826
3694,194.21201285173274,0.10598156699601746,21.13311954092548,22.896624326705933
3695,194.4898927232154,0.10604787745218341,21.181788345516228,29.749518871307373
3696,193.22499379598327,0.10586975161883805,21.039970462061067,9.11260986328125
3697,193.39274385802344,0.10590629219788776,21.069570757440456,28.01723885536194
3698,193.8688164194432,0.10592606745018274,21.12887504986605,32.778470516204834
3699,193.38012825524874,0.10597025505154298,21.08758629936739,19.395339727401733
3700,193.26632697269625,0.10611934370981875,21.106710436373717,24.35901713371277
3701,193.8936637029693,0.10607377527272056,21.165643332009978,34.20033621788025
3702,193.4547270659396,0.10614637085332669,21.133986898689876,20.411458015441895
3703,193.3301797952802,0.10630037675805308,21.15264702970298,23.76952815055847
3704,193.63687799732742,0.10626415870475826,21.181120559405947,29.912545919418335
3705,194.65050921735414,0.10604897474482933,21.22930935381189,39.490562200546265
3706,194.2640041251806,0.10614233115122719,21.20701626027377,21.19584321975708
3707,194.57136408392878,0.10610313006193714,21.23494609767103,29.97792363166809
3708,196.04565044308947,0.1058315724455283,21.30259663669432,45.94397282600403
3709,195.39519393865857,0.10576562313328676,21.22957067032738,17.633243322372437
3710,196.23124199927196,0.10563986654353094,21.287274963624107,37.62223553657532
3711,195.31892957927926,0.10591680121142898,21.224402213987865,13.958447694778442
3712,194.35574028348648,0.10596874431042579,21.13215819184799,13.19163727760315
3713,194.22218288065162,0.10579303476787401,21.09083660992951,24.201516151428223
3714,194.5099610518451,0.10594586675203382,21.159928243830215,29.65457582473755
3715,193.92486144132667,0.10606287867274877,21.118328961391914,18.241722345352173
3716,193.8356128269134,0.10629954718331859,21.157145671777993,24.650732278823853
3717,193.25725669864428,0.10656008112325012,21.135574215060213,18.229308128356934
3718,194.16468413165785,0.10651560707258101,21.224218472909612,38.17308950424194
3719,193.84303729034127,0.10643810532284285,21.18197628818052,21.585684299468994
3720,195.06460691743786,0.10638638249746253,21.30015652529871,42.1797091960907
3721,194.67396084826348,0.10647636482633406,21.277154960045724,20.806770086288452
3722,195.16722123978084,0.10623127330921826,21.274383410445267,32.87143540382385
3723,194.49554902738302,0.10626271057612609,21.21163957634081,17.026582956314087
3724,193.5105935371092,0.1065542501370315,21.139523180577402,12.8349449634552
3725,193.4654876017381,0.1064939986409522,21.128127948771628,25.636252880096436
3726,195.0608327257207,0.10619393117578914,21.19684666928391,47.02542591094971
3727,194.8202243984635,0.10624310297514235,21.184878202591072,22.940810203552246
3728,193.60202215447885,0.10627656235634983,21.06302942056516,9.689623832702637
3729,193.80600193293404,0.10628856308792652,21.09239912635951,28.538933515548706
3730,193.71794191360468,0.10619865043002022,21.071475135095916,24.891143798828125
3731,193.24076249446864,0.10616406118599399,21.020760383744957,19.662089109420776
3732,192.87835486952395,0.10618522312190475,20.990552779907507,20.942193031311035
3733,193.09957132082872,0.10605360344882524,20.99064725210843,28.639482021331787
3734,192.49857560762044,0.10619607493313399,20.95074077958735,17.860660552978516
3735,191.38358985154423,0.10649213887516067,20.861233371791478,11.060422420501709
3736,190.9097539530288,0.10667721748640906,20.842621038073563,19.234662771224976
3737,191.11065641349853,0.10684267279969663,20.904194827692827,28.08851408958435
3738,190.47954984936354,0.10694612107169967,20.855152879415897,16.979449033737183
3739,191.1347543508699,0.10677509736098267,20.886601350621735,34.14287257194519
3740,189.9234068073612,0.10713591781594428,20.787735337115517,9.35306978225708
3741,190.4541727392876,0.10701106069539801,20.81985798374436,32.36354947090149
3742,190.87963101189473,0.10714266682664145,20.901659403906915,31.013509035110474
3743,190.41083470177577,0.10718235126948614,20.862642809867847,19.21275544166565
3744,190.566726354758,0.10712994523251944,20.874016381769167,27.597709894180298
3745,191.69105909121043,0.10698273818943517,20.955276217951475,40.704259395599365
3746,192.70414850029834,0.1068002828211927,21.01572345577196,39.253474950790405
3747,191.23710701529538,0.10660184521037207,20.85556622121424,6.1896021366119385
3748,190.86473594514243,0.10676959299203459,20.847010559002097,20.469578742980957
3749,189.006088585691,0.10570189706211425,20.648540453412078,0.6786878108978271
3750,189.06602769983408,0.10582436527098028,20.682055048877956,25.988597631454468
3751,189.39536742283573,0.10589224774439661,20.73523449838918,30.037564754486084
3752,189.31141374860738,0.1058278004050742,20.717882153405288,24.161938428878784
3753,187.6982996111213,0.10512666525816632,20.530703331871234,3.7230846881866455
3754,187.2213166150101,0.10528968431987036,20.505396298552522,18.766618490219116
3755,187.52910344886,0.10542944802713038,20.570342335567,29.322157859802246
3756,187.3038124143714,0.10552666869837422,20.56463891221133,22.031493663787842
3757,187.4207742902277,0.10557692964958143,20.588992523089217,26.95270824432373
3758,188.64656654732542,0.10552116035308562,20.703102597858326,41.582091093063354
3759,187.76010088185217,0.10546594874955477,20.606071571879742,13.287596702575684
3760,188.42249987303364,0.10539554123056316,20.660010856160945,34.06678485870361
3761,189.7382748743033,0.10543533581825754,20.813410747599335,43.64833641052246
3762,189.41089212556025,0.10540009074032974,20.775276640123344,20.946338415145874
3763,188.98678320430466,0.1052984707853074,20.717523873722108,19.57670259475708
3764,189.0169153722616,0.10539131941078765,20.740348634984887,25.790361642837524
3765,189.37674621853898,0.10549296177223533,20.802945148635036,30.00753903388977
3766,190.1329787563536,0.10538142838092807,20.854915697148687,35.40053915977478
3767,191.29164896879007,0.10511192782260897,20.8963665401772,40.77073836326599
3768,191.47873247910215,0.10515604663962098,20.927402874775428,28.79858112335205
3769,192.8839451543111,0.10491773918527297,20.998128846027676,44.31349492073059
